Components List
0	1	0	09010000	0	0	360	360	1276	1742	Image/Icon
1	2	0	170a0000	0	0	0	0	0	0	Weather label
2	2	0	17090000	145	62	24	24	140074	140166	Weather label
3	2	0	17090000	145	62	24	24	150530	150628	Weather label
4	2	0	17090000	145	62	24	24	149856	149954	Weather label
5	2	0	17090000	145	62	24	24	148496	148590	Weather label
6	2	0	17090000	145	62	24	24	146652	146718	Weather label
7	2	0	17090000	145	62	24	24	149166	149280	Weather label
8	2	0	17090000	145	62	24	24	192574	192682	Weather label
9	2	0	17090000	145	62	24	24	145048	145140	Weather label
10	2	0	17090000	145	62	24	24	146002	146076	Weather label
11	3	0	fa080000	188	73	7	2	65535	0	Weather no+ label
12	3	0	fa080000	177	73	7	2	65535	0	Weather no+ label
13	3	0	fa8a4300	191	67	9	150	191064	191224	Weather no+ label
14	3	0	fa8a4300	181	67	9	150	191064	191224	Weather no+ label
15	3	0	fa8a4300	171	67	9	150	191064	191224	Weather no+ label
16	3	0	fa028000	203	67	16	14	151204	151294	Weather no+ label
17	3	0	fa028000	203	67	16	14	145716	145778	Weather no+ label
18	3	0	fa002000	172	73	7	2	65535	0	Weather no+ label
19	4	0	0f8a8400	117	69	8	130	135620	135956	Calories no
20	4	0	0f8a8400	108	69	8	130	134154	134580	Calories no
21	4	0	0f8a8400	99	69	8	130	132698	133114	Calories no
22	4	0	0f8a8400	90	69	8	130	131342	131658	Calories no
23	5	0	0b8a0300	267	68	8	130	147294	147456	Battery no
24	5	0	0b8a0300	258	68	8	130	147294	147456	Battery no
25	5	0	0b8a0300	249	68	8	130	147294	147456	Battery no
26	6	0	09010000	280	68	12	12	984	1132	Image/Icon
27	7	1	06870082	232	119	32	91	136996	137162	Weekday label
28	7	2	06870082	217	119	32	91	141970	142136	Weekday label
29	8	0	018a8200	257	143	50	790	151518	151564	Minute no
30	8	0	018a8200	202	143	50	790	151518	151564	Minute no
31	9	0	008a8200	103	143	50	790	151518	151564	Hour no
32	9	0	008a8200	48	143	50	790	151518	151564	Hour no
33	10	0	028a8200	276	119	8	130	140742	140898	Date no
34	10	0	028a8200	266	119	8	130	140742	140898	Date no
35	11	0	038a8200	308	119	8	130	140742	140898	Month no
36	11	0	038a8200	298	119	8	130	140742	140898	Month no
37	12	0	148a8200	113	281	8	130	147294	147456	Distance no
38	12	0	148a8200	104	281	8	130	147294	147456	Distance no
39	12	0	148a8100	92	281	8	130	147294	147456	Distance no
40	13	0	09010000	101	281	2	12	141938	141946	Image/Icon
41	14	0	108a8300	201	279	9	150	191064	191224	Heart Rate no
42	14	0	108a8300	191	279	9	150	191064	191224	Heart Rate no
43	14	0	108a8300	181	279	9	150	191064	191224	Heart Rate no
44	15	0	0e8a8500	286	281	8	130	147294	147456	Steps no
45	15	0	0e8a8500	277	281	8	130	147294	147456	Steps no
46	15	0	0e8a8500	268	281	8	130	147294	147456	Steps no
47	15	0	0e8a8500	259	281	8	130	147294	147456	Steps no
48	15	0	0e8a8500	250	281	8	130	147294	147456	Steps no
