Components List
0	1	0	09010000	0	0	240	288	1184	1694	Image/Icon
1	2	1	08028082	119	167	27	14	70814	70844	AM/PM label
2	2	2	08028082	119	167	27	14	71732	71762	AM/PM label
3	3	1	08028082	119	168	25	13	80802	80836	AM/PM label
4	3	2	08028082	120	168	23	13	81495	81525	AM/PM label
5	4	0	fa080000	132	15	8	3	65535	0	Weather no+ label
6	4	0	fa080000	121	15	8	3	65535	0	Weather no+ label
7	4	0	fa8a4300	132	9	10	160	99366	99398	Weather no+ label
8	4	0	fa8a4300	121	9	10	160	99366	99398	Weather no+ label
9	4	0	fa8a4300	110	9	10	160	99366	99398	Weather no+ label
10	4	0	fa028000	142	5	21	23	94363	94811	Weather no+ label
11	4	0	fa028000	142	5	21	23	96315	96749	Weather no+ label
12	4	0	fa002000	113	15	6	3	65535	0	Weather no+ label
13	5	0	138a9200	49	198	8	140	76712	76744	Sleep no
14	5	0	138a9200	39	198	8	140	76712	76744	Sleep no
15	5	0	138a9200	89	198	8	140	76712	76744	Sleep no
16	5	0	138a9200	79	198	8	140	76712	76744	Sleep no
17	6	1	0c020082	61	198	15	15	71222	71252	Sleep label
18	6	2	0c020082	63	199	10	13	81161	81179	Sleep label
19	7	1	0c020082	101	198	15	15	71477	71507	Sleep label
20	7	2	0c020082	101	199	12	13	81309	81339	Sleep label
21	8	1	06870082	179	165	35	126	72140	72174	Weekday label
22	8	2	06870082	177	166	42	112	81824	81858	Weekday label
23	9	0	038a8200	180	193	16	180	77864	77896	Month no
24	9	0	038a8200	163	193	16	180	77864	77896	Month no
25	10	0	028a8200	221	193	16	180	77864	77896	Date no
26	10	0	028a8200	204	193	16	180	77864	77896	Date no
27	11	0	09010000	198	206	4	4	80776	80786	Image/Icon
28	12	0	0e8a8500	89	232	8	140	76712	76744	Steps no
29	12	0	0e8a8500	78	232	8	140	76712	76744	Steps no
30	12	0	0e8a8500	67	232	8	140	76712	76744	Steps no
31	12	0	0e8a8500	56	232	8	140	76712	76744	Steps no
32	12	0	0e8a8500	45	232	8	140	76712	76744	Steps no
33	13	0	108a8300	198	230	8	140	76712	76744	Heart Rate no
34	13	0	108a8300	187	230	8	140	76712	76744	Heart Rate no
35	13	0	108a8300	176	230	8	140	76712	76744	Heart Rate no
36	14	0	0b8a0300	72	266	8	140	76712	76744	Battery no
37	14	0	0b8a0300	62	266	8	140	76712	76744	Battery no
38	14	0	0b8a0300	52	266	8	140	76712	76744	Battery no
39	15	0	09010000	83	266	14	14	86586	86618	Image/Icon
40	16	0	148a8100	199	266	8	140	76712	76744	Distance no
41	16	0	148a8200	183	266	8	140	76712	76744	Distance no
42	16	0	148a8200	172	266	8	140	76712	76744	Distance no
43	17	0	09010000	193	276	3	3	86814	86820	Image/Icon
44	18	0	008a8200	25	139	25	300	86829	86863	Hour no
45	18	0	008a8200	0	139	25	300	86829	86863	Hour no
46	19	0	018a8200	89	139	25	300	86829	86863	Minute no
47	19	0	018a8200	63	139	25	300	86829	86863	Minute no
48	20	0	09010000	53	149	6	19	76584	76598	Image/Icon
49	21	0	170a0000	0	0	0	0	0	0	Weather label
50	21	0	17090000	79	5	29	23	95294	95648	Weather label
51	21	0	17090000	79	5	29	23	105316	105726	Weather label
52	21	0	17090000	79	5	29	23	104235	104649	Weather label
53	21	0	17090000	79	5	29	23	102007	102411	Weather label
54	21	0	17090000	79	5	29	23	100998	101340	Weather label
55	21	0	17090000	79	5	29	23	103078	103568	Weather label
56	21	0	17090000	79	5	29	23	106393	106777	Weather label
57	21	0	17090000	79	5	29	23	97232	97684	Weather label
58	21	0	17090000	79	5	29	23	98351	98699	Weather label
