Components List
0	1	0	09010000	0	0	240	286	244	752	Image/Icon
1	2	1	06870082	66	117	28	112	194882	194916	Weekday label
2	2	2	06870082	62	117	37	112	198052	198086	Weekday label
3	3	0	038a8200	68	137	7	130	69392	69426	Month no
4	3	0	038a8200	60	137	7	130	69392	69426	Month no
5	4	0	028a8200	92	137	7	130	69392	69426	Date no
6	4	0	028a8200	84	137	7	130	69392	69426	Date no
7	5	0	09010000	76	136	7	14	70336	70348	Image/Icon
8	6	0	008a8200	156	63	45	680	101556	102064	Hour no
9	6	0	008a8200	107	63	45	680	70446	70956	Hour no
10	7	0	018a8200	156	137	45	680	163774	164282	Minute no
11	7	0	018a8200	107	137	45	680	132664	133174	Minute no
