Components List
0	1	0	09010000	0	23	240	89	25291	25799	Image/Icon
1	2	0	09010000	0	205	240	68	47159	47667	Image/Icon
2	3	0	0b8b0000	49	26	158	132	2692	2704	Battery no
3	3	0	0b8a0300	111	5	9	160	23560	23594	Battery no
4	3	0	0b8a0300	101	5	9	160	23560	23594	Battery no
5	3	0	0b8a0300	91	5	9	160	23560	23594	Battery no
6	4	0	09010000	123	7	15	15	25034	25066	Image/Icon
7	5	0	148a8100	70	74	11	180	63987	64263	Distance no
8	5	0	148a8200	53	74	11	180	63987	64263	Distance no
9	5	0	148a8200	41	74	11	180	63987	64263	Distance no
10	6	0	108a8300	182	250	11	180	63987	64263	Heart Rate no
11	6	0	108a8300	170	250	11	180	63987	64263	Heart Rate no
12	6	0	108a8300	158	250	11	180	63987	64263	Heart Rate no
13	7	0	0f8a8400	194	74	11	180	63987	64263	Calories no
14	7	0	0f8a8400	182	74	11	180	63987	64263	Calories no
15	7	0	0f8a8400	170	74	11	180	63987	64263	Calories no
16	7	0	0f8a8400	158	74	11	180	63987	64263	Calories no
17	8	0	0e8a8500	87	250	11	180	63987	64263	Steps no
18	8	0	0e8a8500	75	250	11	180	63987	64263	Steps no
19	8	0	0e8a8500	63	250	11	180	63987	64263	Steps no
20	8	0	0e8a8500	51	250	11	180	63987	64263	Steps no
21	8	0	0e8a8500	39	250	11	180	63987	64263	Steps no
22	9	0	09010000	65	88	4	4	66711	66723	Image/Icon
23	10	1	08028082	207	160	25	16	1104	1136	AM/PM label
24	10	2	08028082	9	160	25	16	67173	67207	AM/PM label
25	11	1	08028082	207	160	22	15	1968	2000	AM/PM label
26	11	2	08028082	9	160	22	15	67969	68001	AM/PM label
27	12	1	08028082	9	160	25	16	66739	66773	AM/PM label
28	12	2	08028082	207	160	25	16	1536	1568	AM/PM label
29	13	1	08028082	9	160	22	15	67607	67639	AM/PM label
30	13	2	08028082	207	160	22	15	2330	2362	AM/PM label
31	14	0	09010000	116	140	7	24	68331	68355	Image/Icon
32	15	0	fd8a0014	50	222	20	230	68523	69021	Animation
33	16	0	008a8200	75	121	32	570	73621	73703	Hour no
34	16	0	008a8200	39	121	32	570	73621	73703	Hour no
35	17	0	018a8200	167	121	32	570	73621	73703	Minute no
36	17	0	018a8200	131	121	32	570	73621	73703	Minute no
37	18	0	16060000	116	94	13	2	65535	0	Weather no
38	18	0	16060000	108	94	13	2	65535	0	Weather no
39	18	0	168ac200	116	88	7	130	151773	151807	Weather no
40	18	0	168ac200	108	88	7	130	151773	151807	Weather no
41	18	0	16018000	125	88	14	14	66243	66277	Weather no
42	18	0	16002000	111	95	6	3	146319	146329	Weather no
43	19	1	06870082	13	187	218	126	91943	92411	Weekday label
44	19	2	06870082	13	187	218	119	119879	120377	Weekday label
45	20	0	170a0000	0	0	0	0	0	0	Weather label
46	20	0	17090000	109	62	27	19	146347	146483	Weather label
47	20	0	17090000	109	62	20	21	146996	147156	Weather label
48	20	0	17090000	109	62	21	21	147576	147734	Weather label
49	20	0	17090000	109	62	25	23	148175	148369	Weather label
50	20	0	17090000	109	62	26	16	148944	149042	Weather label
51	20	0	17090000	109	62	19	18	149458	149684	Weather label
52	20	0	17090000	109	62	23	17	150026	150198	Weather label
53	20	0	17090000	109	62	23	17	150589	150745	Weather label
54	20	0	17090000	109	62	25	17	151136	151348	Weather label
