Components List
0	1	0	09010000	0	0	240	240	784	1294	Image/Icon
1	2	0	170a0000	0	0	0	0	0	0	Weather label
2	2	0	17090000	108	4	19	13	58894	59074	Weather label
3	2	0	17090000	108	4	14	14	59321	59491	Weather label
4	2	0	17090000	108	4	14	14	59687	59837	Weather label
5	2	0	17090000	108	4	17	16	60033	60225	Weather label
6	2	0	17090000	108	4	17	12	60497	60599	Weather label
7	2	0	17090000	108	4	14	12	60803	61015	Weather label
8	2	0	17090000	108	4	16	12	61183	61355	Weather label
9	2	0	17090000	108	4	16	12	61547	61731	Weather label
10	2	0	17090000	108	4	18	12	61923	62093	Weather label
11	3	0	038a8200	198	94	8	130	62309	62343	Month no
12	3	0	038a8200	189	94	8	130	62309	62343	Month no
13	4	0	028a8200	162	94	8	130	62309	62343	Date no
14	4	0	028a8200	153	94	8	130	62309	62343	Date no
15	5	0	09010000	176	93	6	14	63383	63417	Image/Icon
16	6	0	0b8a0300	60	124	8	130	62309	62343	Battery no
17	6	0	0b8a0300	51	124	8	130	62309	62343	Battery no
18	6	0	0b8a0300	42	124	8	130	62309	62343	Battery no
19	6	0	0b8b0000	7	126	28	132	63501	63631	Battery no
20	7	0	09010000	72	128	11	10	67327	67359	Image/Icon
21	8	0	108a8300	50	166	8	110	67469	67503	Heart Rate no
22	8	0	108a8300	42	166	8	110	67469	67503	Heart Rate no
23	8	0	108a8300	33	166	8	110	67469	67503	Heart Rate no
24	9	0	09010000	0	0	0	0	0	0	Image/Icon
25	10	0	09010000	0	0	0	0	0	0	Image/Icon
26	11	0	09010000	0	0	0	0	0	0	Image/Icon
27	12	0	0e8a8500	103	197	8	110	67469	67503	Steps no
28	12	0	0e8a8500	95	197	8	110	67469	67503	Steps no
29	12	0	0e8a8500	87	197	8	110	67469	67503	Steps no
30	12	0	0e8a8500	79	197	8	110	67469	67503	Steps no
31	12	0	0e8a8500	71	197	8	110	67469	67503	Steps no
32	13	0	008a8200	72	59	35	570	68383	68417	Hour no
33	13	0	008a8200	34	59	35	570	68383	68417	Hour no
34	14	0	018a8200	170	122	35	570	68383	68417	Minute no
35	14	0	018a8200	122	122	35	570	68383	68417	Minute no
36	15	0	09010000	0	0	0	0	0	0	Image/Icon
37	16	1	06870082	141	182	47	98	88367	88401	Weekday label
38	16	2	06870082	161	34	36	91	93007	93041	Weekday label
