Components List
0	1	0	09010000	0	0	466	466	784	1294	Image/Icon
1	2	0	170a0000	0	0	0	0	0	0	Weather label
2	2	0	17090000	209	7	36	25	218450	218630	Weather label
3	2	0	17090000	209	7	27	27	219530	219700	Weather label
4	2	0	17090000	209	7	27	27	220429	220579	Weather label
5	2	0	17090000	209	7	33	31	221308	221500	Weather label
6	2	0	17090000	209	7	33	23	222523	222625	Weather label
7	2	0	17090000	209	7	27	23	223384	223596	Weather label
8	2	0	17090000	209	7	31	23	224217	224389	Weather label
9	2	0	17090000	209	7	31	23	225102	225286	Weather label
10	2	0	17090000	209	7	34	23	225999	226169	Weather label
11	3	0	038a8200	384	182	15	250	226951	226985	Month no
12	3	0	038a8200	366	182	15	250	226951	226985	Month no
13	4	0	028a8200	314	182	15	250	226951	226985	Date no
14	4	0	028a8200	297	182	15	250	226951	226985	Date no
15	5	0	09010000	341	180	11	27	230735	230769	Image/Icon
16	6	0	0b8a0300	116	240	15	250	226951	226985	Battery no
17	6	0	0b8a0300	99	240	15	250	226951	226985	Battery no
18	6	0	0b8a0300	81	240	15	250	226951	226985	Battery no
19	6	0	0b8b0000	13	244	54	253	231066	231196	Battery no
20	7	0	09010000	139	248	21	19	244858	244890	Image/Icon
21	8	0	108a8300	97	322	15	210	245289	245323	Heart Rate no
22	8	0	108a8300	81	322	15	210	245289	245323	Heart Rate no
23	8	0	108a8300	64	322	15	210	245289	245323	Heart Rate no
24	9	0	09010000	0	0	0	0	0	0	Image/Icon
25	10	0	09010000	0	0	0	0	0	0	Image/Icon
26	11	0	09010000	0	0	0	0	0	0	Image/Icon
27	12	0	0e8a8500	199	382	15	210	245289	245323	Steps no
28	12	0	0e8a8500	184	382	15	210	245289	245323	Steps no
29	12	0	0e8a8500	168	382	15	210	245289	245323	Steps no
30	12	0	0e8a8500	153	382	15	210	245289	245323	Steps no
31	12	0	0e8a8500	137	382	15	210	245289	245323	Steps no
32	13	0	008a8200	139	114	67	1100	248473	248507	Hour no
33	13	0	008a8200	66	114	67	1100	248473	248507	Hour no
34	14	0	018a8200	330	236	67	1100	248473	248507	Minute no
35	14	0	018a8200	236	236	67	1100	248473	248507	Minute no
36	15	0	09010000	0	0	0	0	0	0	Image/Icon
37	16	1	06870082	273	353	91	189	322207	322241	Weekday label
38	16	2	06870082	312	66	69	175	339440	339474	Weekday label
